time_window,accept_rate,request,long_waiting,longwait_percent1,longwait_percent2,longwait_percent3,longwait_percent4
30 20:40:00,0.46153846153846156,13,8,0.8461538461538461,0.6846153846153846,0.6153846153846154,0.6615384615384615
31 08:00:00,1.0,8,1,0.125,0.125,0.125,0.125
31 08:20:00,0.8888888888888888,18,2,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
31 08:40:00,0.9047619047619048,21,3,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
31 09:00:00,0.9230769230769231,26,0,,,,
31 09:20:00,0.9565217391304348,23,0,,,,
31 09:40:00,0.9705882352941176,34,0,,,,
31 10:00:00,0.9629629629629629,27,2,0.1111111111111111,0.08518518518518518,0.07407407407407407,0.08148148148148149
31 10:20:00,0.8461538461538461,26,3,0.15384615384615385,0.12692307692307692,0.11538461538461539,0.12307692307692308
31 10:40:00,0.8461538461538461,39,8,0.28205128205128205,0.22820512820512823,0.20512820512820512,0.2205128205128205
31 11:00:00,0.9387755102040817,49,10,0.30612244897959184,0.23469387755102042,0.20408163265306123,0.22448979591836735
31 11:20:00,0.7317073170731707,41,13,0.4878048780487805,0.36829268292682926,0.3170731707317073,0.351219512195122
31 11:40:00,0.8285714285714286,35,10,0.45714285714285713,0.3371428571428572,0.2857142857142857,0.32
31 12:00:00,0.7,70,30,0.6142857142857143,0.48428571428571426,0.42857142857142855,0.46571428571428575
31 12:20:00,0.7391304347826086,46,24,0.7391304347826086,0.5869565217391305,0.5217391304347826,0.5652173913043478
31 12:40:00,0.7027027027027027,37,12,0.3783783783783784,0.3405405405405405,0.32432432432432434,0.33513513513513515
31 13:00:00,0.8863636363636364,44,13,0.45454545454545453,0.3431818181818182,0.29545454545454547,0.32727272727272727
31 13:20:00,0.78,50,11,0.3,0.244,0.22,0.23600000000000002
31 13:40:00,0.7647058823529411,68,28,0.5441176470588235,0.4514705882352941,0.4117647058823529,0.43823529411764706
31 14:00:00,0.7857142857142857,56,12,0.35714285714285715,0.2571428571428572,0.21428571428571427,0.24285714285714285
31 14:20:00,0.873015873015873,63,16,0.4126984126984127,0.30158730158730157,0.25396825396825395,0.2857142857142857
31 14:40:00,0.8333333333333334,48,9,0.2708333333333333,0.2125,0.1875,0.2041666666666667
31 15:00:00,0.9090909090909091,55,4,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.07272727272727272
31 15:20:00,0.875,48,20,0.6041666666666666,0.47291666666666665,0.4166666666666667,0.45416666666666666
31 15:40:00,0.7758620689655172,58,19,0.43103448275862066,0.3586206896551724,0.3275862068965517,0.3482758620689655
31 16:00:00,0.8043478260869565,46,14,0.4782608695652174,0.3565217391304348,0.30434782608695654,0.3391304347826087
31 16:20:00,0.8571428571428571,49,12,0.3469387755102041,0.2755102040816326,0.24489795918367346,0.2653061224489796
31 16:40:00,0.7435897435897436,39,13,0.4358974358974359,0.3641025641025641,0.3333333333333333,0.35384615384615387
31 17:00:00,0.6923076923076923,52,22,0.6346153846153846,0.48653846153846153,0.4230769230769231,0.4653846153846154
31 17:20:00,0.7631578947368421,38,19,0.7894736842105263,0.5868421052631579,0.5,0.5578947368421052
31 17:40:00,0.5,30,14,0.6,0.5066666666666666,0.4666666666666667,0.49333333333333335
31 18:00:00,0.6833333333333333,60,24,0.5333333333333333,0.44,0.4,0.4266666666666667
31 18:20:00,0.6666666666666666,36,10,0.3888888888888889,0.3111111111111111,0.2777777777777778,0.30000000000000004
31 18:40:00,0.7916666666666666,24,7,0.4583333333333333,0.3416666666666666,0.2916666666666667,0.325
31 19:00:00,0.631578947368421,38,11,0.5,0.3526315789473684,0.2894736842105263,0.33157894736842103
31 19:20:00,0.8333333333333334,24,7,0.4583333333333333,0.3416666666666666,0.2916666666666667,0.325
31 19:40:00,0.5789473684210527,19,10,0.6842105263157895,0.5736842105263158,0.5263157894736842,0.5578947368421052
31 20:00:00,0.84,25,7,0.4,0.316,0.28,0.304
31 20:20:00,0.9166666666666666,12,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
31 20:40:00,0.7272727272727273,11,3,0.45454545454545453,0.32727272727272727,0.2727272727272727,0.3090909090909091
01 08:00:00,0.8,5,1,0.2,0.2,0.2,0.2
01 08:20:00,0.8333333333333334,12,3,0.4166666666666667,0.3,0.25,0.2833333333333333
01 08:40:00,0.9473684210526315,19,3,0.2631578947368421,0.18947368421052632,0.15789473684210525,0.17894736842105263
01 09:00:00,0.782608695652174,23,2,0.13043478260869565,0.09999999999999999,0.08695652173913043,0.09565217391304348
01 09:20:00,0.9375,48,12,0.2916666666666667,0.2625,0.25,0.25833333333333336
01 09:40:00,0.8780487804878049,41,6,0.1951219512195122,0.16097560975609757,0.14634146341463414,0.15609756097560976
01 10:00:00,0.8936170212765957,47,7,0.2553191489361702,0.18085106382978725,0.14893617021276595,0.1702127659574468
01 10:20:00,0.8571428571428571,42,12,0.38095238095238093,0.3142857142857143,0.2857142857142857,0.3047619047619048
01 10:40:00,0.8085106382978723,47,13,0.46808510638297873,0.33404255319148934,0.2765957446808511,0.3148936170212766
01 11:00:00,0.9111111111111111,45,14,0.4444444444444444,0.35111111111111115,0.3111111111111111,0.3377777777777778
01 11:20:00,0.8181818181818182,55,17,0.43636363636363634,0.3472727272727273,0.3090909090909091,0.33454545454545453
01 11:40:00,0.8260869565217391,46,8,0.2608695652173913,0.19999999999999998,0.17391304347826086,0.19130434782608696
01 12:00:00,1.0,21,2,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523
01 12:20:00,0.8260869565217391,23,3,0.21739130434782608,0.1565217391304348,0.13043478260869565,0.14782608695652175
01 12:40:00,0.9047619047619048,21,3,0.19047619047619047,0.15714285714285714,0.14285714285714285,0.1523809523809524
01 13:00:00,0.8484848484848485,33,8,0.3939393939393939,0.2878787878787879,0.24242424242424243,0.2727272727272727
01 13:20:00,0.918918918918919,37,7,0.32432432432432434,0.22972972972972974,0.1891891891891892,0.21621621621621623
01 13:40:00,0.868421052631579,38,6,0.23684210526315788,0.18157894736842106,0.15789473684210525,0.17368421052631577
01 14:00:00,0.9714285714285714,35,4,0.2,0.14,0.11428571428571428,0.13142857142857142
01 14:20:00,0.8867924528301887,53,5,0.16981132075471697,0.1169811320754717,0.09433962264150944,0.10943396226415095
01 14:40:00,0.8627450980392157,51,5,0.17647058823529413,0.12156862745098039,0.09803921568627451,0.11372549019607843
01 15:00:00,0.9090909090909091,44,6,0.20454545454545456,0.15681818181818183,0.13636363636363635,0.15
01 15:20:00,0.8518518518518519,54,5,0.12962962962962962,0.1037037037037037,0.09259259259259259,0.1
01 15:40:00,0.8983050847457628,59,8,0.15254237288135594,0.14067796610169492,0.13559322033898305,0.13898305084745763
01 16:00:00,0.8541666666666666,48,14,0.3958333333333333,0.3229166666666667,0.2916666666666667,0.3125
01 16:20:00,0.875,40,7,0.25,0.1975,0.175,0.19
01 16:40:00,0.8604651162790697,43,4,0.11627906976744186,0.09999999999999999,0.09302325581395349,0.09767441860465116
01 17:00:00,0.8918918918918919,37,8,0.32432432432432434,0.24864864864864863,0.21621621621621623,0.23783783783783785
01 17:20:00,0.675,40,12,0.4,0.32999999999999996,0.3,0.32
01 17:40:00,0.6842105263157895,38,16,0.7631578947368421,0.5236842105263158,0.42105263157894735,0.48947368421052634
01 18:00:00,0.6486486486486487,37,10,0.43243243243243246,0.31891891891891894,0.2702702702702703,0.30270270270270266
01 18:20:00,0.6888888888888889,45,25,0.8444444444444444,0.6422222222222221,0.5555555555555556,0.6133333333333334
01 18:40:00,0.59375,32,18,0.8125,0.6375,0.5625,0.6125
01 19:00:00,0.7083333333333334,24,11,0.5416666666666666,0.48333333333333334,0.4583333333333333,0.47500000000000003
01 19:20:00,0.5172413793103449,29,12,0.5172413793103449,0.44482758620689655,0.41379310344827586,0.43448275862068964
01 19:40:00,0.6,25,13,0.8,0.604,0.52,0.5760000000000001
01 20:00:00,0.5714285714285714,14,2,0.21428571428571427,0.16428571428571428,0.14285714285714285,0.15714285714285717
01 20:20:00,0.6842105263157895,19,3,0.2631578947368421,0.18947368421052632,0.15789473684210525,0.17894736842105263
01 20:40:00,0.4,5,4,1.4,0.9800000000000001,0.8,0.9199999999999999
02 08:00:00,0.9,10,2,0.4,0.26,0.2,0.24
02 08:20:00,0.7142857142857143,14,5,0.5,0.39999999999999997,0.35714285714285715,0.38571428571428573
02 08:40:00,0.9545454545454546,22,1,0.09090909090909091,0.05909090909090909,0.045454545454545456,0.05454545454545454
02 09:00:00,0.8695652173913043,23,2,0.13043478260869565,0.09999999999999999,0.08695652173913043,0.09565217391304348
02 09:20:00,1.0,27,0,,,,
02 09:40:00,1.0,34,1,0.058823529411764705,0.03823529411764706,0.029411764705882353,0.03529411764705882
02 10:00:00,1.0,24,0,,,,
02 10:20:00,0.9428571428571428,35,2,0.08571428571428572,0.06571428571428571,0.05714285714285714,0.06285714285714286
02 10:40:00,0.967741935483871,31,2,0.0967741935483871,0.07419354838709677,0.06451612903225806,0.07096774193548387
02 11:00:00,0.7948717948717948,39,4,0.15384615384615385,0.11794871794871795,0.10256410256410256,0.11282051282051284
02 11:20:00,0.9354838709677419,31,3,0.12903225806451613,0.1064516129032258,0.0967741935483871,0.1032258064516129
02 11:40:00,0.9354838709677419,31,4,0.16129032258064516,0.13870967741935483,0.12903225806451613,0.13548387096774195
02 12:00:00,1.0,22,1,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
02 12:20:00,0.8846153846153846,26,4,0.23076923076923078,0.1769230769230769,0.15384615384615385,0.16923076923076924
02 12:40:00,1.0,15,1,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
02 13:00:00,0.9047619047619048,21,1,0.09523809523809523,0.06190476190476191,0.047619047619047616,0.05714285714285714
02 13:20:00,0.9,30,3,0.1,0.1,0.1,0.1
02 13:40:00,0.8571428571428571,28,1,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
02 14:00:00,0.953125,64,5,0.109375,0.0875,0.078125,0.084375
02 14:20:00,0.9772727272727273,44,4,0.1590909090909091,0.11136363636363637,0.09090909090909091,0.10454545454545454
02 14:40:00,0.96,50,8,0.28,0.196,0.16,0.184
02 15:00:00,0.9791666666666666,48,3,0.10416666666666667,0.075,0.0625,0.07083333333333333
02 15:20:00,0.9393939393939394,66,9,0.16666666666666666,0.14545454545454545,0.13636363636363635,0.14242424242424243
02 15:40:00,0.9607843137254902,51,4,0.09803921568627451,0.08431372549019607,0.0784313725490196,0.08235294117647059
02 16:00:00,0.9487179487179487,39,3,0.10256410256410256,0.0846153846153846,0.07692307692307693,0.08205128205128205
02 16:20:00,0.8571428571428571,28,3,0.17857142857142858,0.1285714285714286,0.10714285714285714,0.12142857142857143
02 16:40:00,0.9428571428571428,35,5,0.2,0.16,0.14285714285714285,0.1542857142857143
02 17:00:00,0.7777777777777778,36,6,0.2222222222222222,0.18333333333333332,0.16666666666666666,0.17777777777777778
02 17:20:00,0.8076923076923077,26,8,0.46153846153846156,0.3538461538461538,0.3076923076923077,0.3384615384615385
02 17:40:00,0.6486486486486487,37,13,0.5405405405405406,0.4081081081081081,0.35135135135135137,0.3891891891891892
02 18:00:00,0.75,40,7,0.3,0.2125,0.175,0.2
02 18:20:00,0.6285714285714286,35,9,0.37142857142857144,0.2914285714285714,0.2571428571428571,0.28
02 18:40:00,0.7777777777777778,27,7,0.3333333333333333,0.28148148148148144,0.25925925925925924,0.2740740740740741
02 19:00:00,0.7857142857142857,14,3,0.35714285714285715,0.2571428571428572,0.21428571428571427,0.24285714285714285
02 19:20:00,0.875,16,2,0.25,0.1625,0.125,0.15
02 19:40:00,1.0,13,1,0.15384615384615385,0.1,0.07692307692307693,0.0923076923076923
02 20:00:00,0.8181818181818182,11,2,0.2727272727272727,0.20909090909090908,0.18181818181818182,0.2
02 20:20:00,1.0,14,1,0.14285714285714285,0.09285714285714286,0.07142857142857142,0.08571428571428572
02 20:40:00,1.0,6,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
03 08:00:00,1.0,7,0,,,,
03 08:20:00,0.9166666666666666,12,0,,,,
03 08:40:00,0.84,25,3,0.2,0.14400000000000002,0.12,0.136
03 09:00:00,1.0,34,2,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
03 09:20:00,0.9354838709677419,31,2,0.0967741935483871,0.07419354838709677,0.06451612903225806,0.07096774193548387
03 09:40:00,0.9523809523809523,42,6,0.19047619047619047,0.15714285714285714,0.14285714285714285,0.1523809523809524
03 10:00:00,0.8909090909090909,55,2,0.05454545454545454,0.04181818181818182,0.03636363636363636,0.04
03 10:20:00,0.967741935483871,31,1,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903
03 10:40:00,0.9696969696969697,33,2,0.09090909090909091,0.06969696969696969,0.06060606060606061,0.06666666666666667
03 11:00:00,0.9722222222222222,36,1,0.05555555555555555,0.036111111111111115,0.027777777777777776,0.03333333333333333
03 11:20:00,0.9705882352941176,34,4,0.20588235294117646,0.14411764705882354,0.11764705882352941,0.13529411764705881
03 11:40:00,0.9666666666666667,30,2,0.1,0.07666666666666666,0.06666666666666667,0.07333333333333333
03 12:00:00,0.9130434782608695,23,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
03 12:20:00,0.9230769230769231,26,1,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464
03 12:40:00,0.9615384615384616,26,1,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464
03 13:00:00,0.9,30,4,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
03 13:20:00,0.8214285714285714,28,1,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
03 13:40:00,0.9183673469387755,49,2,0.061224489795918366,0.046938775510204075,0.04081632653061224,0.04489795918367347
03 14:00:00,0.9354838709677419,62,2,0.06451612903225806,0.041935483870967745,0.03225806451612903,0.03870967741935484
03 14:20:00,0.9777777777777777,45,2,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446
03 14:40:00,0.8805970149253731,67,16,0.3582089552238806,0.2746268656716418,0.23880597014925373,0.26268656716417915
03 15:00:00,0.8709677419354839,62,9,0.20967741935483872,0.16451612903225804,0.14516129032258066,0.15806451612903227
03 15:20:00,0.9574468085106383,47,4,0.1702127659574468,0.11063829787234043,0.0851063829787234,0.10212765957446808
03 15:40:00,0.9259259259259259,54,5,0.12962962962962962,0.1037037037037037,0.09259259259259259,0.1
03 16:00:00,0.8727272727272727,55,5,0.12727272727272726,0.10181818181818181,0.09090909090909091,0.09818181818181819
03 16:20:00,0.9142857142857143,35,3,0.17142857142857143,0.11142857142857143,0.08571428571428572,0.10285714285714286
03 16:40:00,0.9714285714285714,35,5,0.17142857142857143,0.1514285714285714,0.14285714285714285,0.14857142857142858
03 17:00:00,0.9393939393939394,33,3,0.15151515151515152,0.1090909090909091,0.09090909090909091,0.10303030303030303
03 17:20:00,0.7115384615384616,52,10,0.23076923076923078,0.20384615384615384,0.19230769230769232,0.2
03 17:40:00,1.0,18,6,0.4444444444444444,0.36666666666666664,0.3333333333333333,0.35555555555555557
03 18:00:00,0.8823529411764706,34,7,0.29411764705882354,0.2323529411764706,0.20588235294117646,0.22352941176470587
03 18:20:00,0.92,25,6,0.36,0.276,0.24,0.264
03 18:40:00,0.8076923076923077,26,9,0.5,0.3923076923076923,0.34615384615384615,0.37692307692307697
03 19:00:00,0.6153846153846154,13,5,0.6923076923076923,0.47692307692307695,0.38461538461538464,0.4461538461538461
03 19:20:00,0.9090909090909091,22,6,0.4090909090909091,0.31363636363636366,0.2727272727272727,0.3
03 19:40:00,0.9411764705882353,17,1,0.11764705882352941,0.07647058823529412,0.058823529411764705,0.07058823529411765
03 20:00:00,0.7931034482758621,29,5,0.2413793103448276,0.19310344827586207,0.1724137931034483,0.18620689655172415
03 20:20:00,1.0,10,2,0.3,0.22999999999999998,0.2,0.22000000000000003
03 20:40:00,0.8333333333333334,12,4,0.5833333333333334,0.4083333333333334,0.3333333333333333,0.3833333333333333
04 08:00:00,0.75,4,1,0.5,0.325,0.25,0.3
04 08:20:00,0.8421052631578947,19,4,0.2631578947368421,0.2263157894736842,0.21052631578947367,0.2210526315789474
04 08:40:00,0.9545454545454546,22,1,0.09090909090909091,0.05909090909090909,0.045454545454545456,0.05454545454545454
04 09:00:00,1.0,20,2,0.1,0.1,0.1,0.1
04 09:20:00,1.0,31,2,0.0967741935483871,0.07419354838709677,0.06451612903225806,0.07096774193548387
04 09:40:00,0.975,40,1,0.05,0.0325,0.025,0.03
04 10:00:00,0.9782608695652174,46,4,0.13043478260869565,0.09999999999999999,0.08695652173913043,0.09565217391304348
04 10:20:00,1.0,37,1,0.05405405405405406,0.03513513513513514,0.02702702702702703,0.032432432432432434
04 10:40:00,0.9523809523809523,42,1,0.047619047619047616,0.030952380952380953,0.023809523809523808,0.02857142857142857
04 11:00:00,0.9333333333333333,45,2,0.08888888888888889,0.05777777777777778,0.044444444444444446,0.05333333333333333
04 11:20:00,1.0,27,2,0.1111111111111111,0.08518518518518518,0.07407407407407407,0.08148148148148149
04 11:40:00,0.9615384615384616,26,3,0.23076923076923078,0.15,0.11538461538461539,0.13846153846153847
04 12:00:00,1.0,38,2,0.07894736842105263,0.06052631578947368,0.05263157894736842,0.05789473684210527
04 12:20:00,0.9166666666666666,24,1,0.08333333333333333,0.05416666666666667,0.041666666666666664,0.049999999999999996
04 12:40:00,0.9285714285714286,28,3,0.14285714285714285,0.11785714285714285,0.10714285714285714,0.1142857142857143
04 13:00:00,0.9696969696969697,33,0,,,,
04 13:20:00,0.9473684210526315,38,2,0.07894736842105263,0.06052631578947368,0.05263157894736842,0.05789473684210527
04 13:40:00,0.9148936170212766,47,6,0.19148936170212766,0.1468085106382979,0.1276595744680851,0.1404255319148936
04 14:00:00,0.8813559322033898,59,6,0.13559322033898305,0.11186440677966102,0.1016949152542373,0.10847457627118645
04 14:20:00,0.9365079365079365,63,5,0.12698412698412698,0.09365079365079365,0.07936507936507936,0.08888888888888888
04 14:40:00,0.8734177215189873,79,8,0.12658227848101267,0.10886075949367088,0.10126582278481013,0.10632911392405063
04 15:00:00,0.9245283018867925,53,5,0.1509433962264151,0.11132075471698114,0.09433962264150944,0.10566037735849056
04 15:20:00,0.8918918918918919,74,13,0.22972972972972974,0.19189189189189187,0.17567567567567569,0.1864864864864865
04 15:40:00,0.8867924528301887,53,6,0.16981132075471697,0.13018867924528302,0.11320754716981132,0.12452830188679245
04 16:00:00,0.9130434782608695,46,5,0.17391304347826086,0.1282608695652174,0.10869565217391304,0.1217391304347826
04 16:20:00,0.8421052631578947,76,5,0.09210526315789473,0.07368421052631578,0.06578947368421052,0.07105263157894737
04 16:40:00,0.8958333333333334,48,7,0.22916666666666666,0.1708333333333333,0.14583333333333334,0.1625
04 17:00:00,0.9210526315789473,38,7,0.2894736842105263,0.2157894736842105,0.18421052631578946,0.20526315789473684
04 17:20:00,0.868421052631579,38,13,0.5,0.38947368421052636,0.34210526315789475,0.3736842105263158
04 17:40:00,0.7619047619047619,42,14,0.5,0.38333333333333336,0.3333333333333333,0.3666666666666667
04 18:00:00,0.5490196078431373,51,19,0.5686274509803921,0.43137254901960786,0.37254901960784315,0.4117647058823529
04 18:20:00,0.78125,32,10,0.53125,0.378125,0.3125,0.35625
04 18:40:00,0.8947368421052632,19,5,0.42105263157894735,0.3105263157894737,0.2631578947368421,0.29473684210526313
04 19:00:00,0.8333333333333334,12,3,0.3333333333333333,0.27499999999999997,0.25,0.26666666666666666
04 19:20:00,1.0,14,2,0.21428571428571427,0.16428571428571428,0.14285714285714285,0.15714285714285717
04 19:40:00,0.9375,16,2,0.25,0.1625,0.125,0.15
04 20:00:00,0.8461538461538461,13,4,0.5384615384615384,0.37692307692307697,0.3076923076923077,0.3538461538461538
04 20:20:00,0.7692307692307693,13,1,0.15384615384615385,0.1,0.07692307692307693,0.0923076923076923
04 20:40:00,0.5,8,1,0.25,0.1625,0.125,0.15
05 08:00:00,0.75,20,6,0.4,0.32999999999999996,0.3,0.32
05 08:20:00,0.6666666666666666,39,11,0.4358974358974359,0.3282051282051282,0.28205128205128205,0.3128205128205128
05 08:40:00,0.75,24,2,0.125,0.09583333333333333,0.08333333333333333,0.09166666666666667
05 09:00:00,0.7567567567567568,37,9,0.3783783783783784,0.28378378378378377,0.24324324324324326,0.2702702702702703
05 09:20:00,0.8260869565217391,46,8,0.1956521739130435,0.18043478260869567,0.17391304347826086,0.1782608695652174
05 09:40:00,0.8709677419354839,31,4,0.1935483870967742,0.14838709677419354,0.12903225806451613,0.14193548387096774
05 10:00:00,0.7352941176470589,34,4,0.20588235294117646,0.14411764705882354,0.11764705882352941,0.13529411764705881
05 10:20:00,0.8478260869565217,46,4,0.10869565217391304,0.09347826086956522,0.08695652173913043,0.09130434782608696
05 10:40:00,0.8372093023255814,43,6,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.13953488372093023
05 11:00:00,0.8648648648648649,37,9,0.35135135135135137,0.27567567567567564,0.24324324324324326,0.2648648648648649
05 11:20:00,0.9459459459459459,37,2,0.08108108108108109,0.06216216216216216,0.05405405405405406,0.05945945945945946
05 11:40:00,0.9210526315789473,38,4,0.15789473684210525,0.12105263157894736,0.10526315789473684,0.11578947368421054
05 12:00:00,0.8787878787878788,33,5,0.21212121212121213,0.16969696969696968,0.15151515151515152,0.16363636363636364
05 12:20:00,0.8888888888888888,27,7,0.4074074074074074,0.3037037037037037,0.25925925925925924,0.28888888888888886
05 12:40:00,0.896551724137931,29,3,0.1724137931034483,0.12413793103448276,0.10344827586206896,0.11724137931034483
05 13:00:00,0.875,24,2,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
05 13:20:00,0.8260869565217391,23,2,0.13043478260869565,0.09999999999999999,0.08695652173913043,0.09565217391304348
05 13:40:00,0.8709677419354839,31,6,0.25806451612903225,0.2129032258064516,0.1935483870967742,0.2064516129032258
05 14:00:00,0.9,30,1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
05 14:20:00,0.9629629629629629,27,4,0.2962962962962963,0.1925925925925926,0.14814814814814814,0.17777777777777778
05 14:40:00,0.96,25,0,,,,
05 15:00:00,0.9696969696969697,33,0,,,,
05 15:20:00,0.8775510204081632,49,6,0.22448979591836735,0.15306122448979592,0.12244897959183673,0.14285714285714285
05 15:40:00,0.9148936170212766,47,6,0.1702127659574468,0.1404255319148936,0.1276595744680851,0.13617021276595745
05 16:00:00,0.8918918918918919,37,2,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406
05 16:20:00,0.9347826086956522,46,6,0.2608695652173913,0.16956521739130434,0.13043478260869565,0.1565217391304348
05 16:40:00,0.8484848484848485,33,4,0.21212121212121213,0.1484848484848485,0.12121212121212122,0.13939393939393938
05 17:00:00,0.9259259259259259,27,6,0.25925925925925924,0.23333333333333334,0.2222222222222222,0.22962962962962963
05 17:20:00,0.8571428571428571,28,8,0.39285714285714285,0.3178571428571429,0.2857142857142857,0.3071428571428571
05 17:40:00,0.75,32,10,0.5,0.36875,0.3125,0.35
05 18:00:00,0.75,32,14,0.5625,0.475,0.4375,0.4625
05 18:20:00,0.6296296296296297,27,11,0.5925925925925926,0.46296296296296297,0.4074074074074074,0.4444444444444444
05 18:40:00,0.7058823529411765,34,13,0.5882352941176471,0.4441176470588235,0.38235294117647056,0.4235294117647059
05 19:00:00,0.6956521739130435,23,12,0.7391304347826086,0.5869565217391305,0.5217391304347826,0.5652173913043478
05 19:20:00,0.75,20,5,0.5,0.325,0.25,0.3
05 19:40:00,0.75,20,2,0.1,0.1,0.1,0.1
05 20:00:00,1.0,8,1,0.25,0.1625,0.125,0.15
05 20:20:00,0.7777777777777778,9,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
05 20:40:00,1.0,6,1,0.3333333333333333,0.21666666666666667,0.16666666666666666,0.19999999999999998
06 08:00:00,1.0,7,2,0.42857142857142855,0.32857142857142857,0.2857142857142857,0.31428571428571433
06 08:20:00,0.625,8,2,0.375,0.2875,0.25,0.275
06 08:40:00,0.9090909090909091,11,1,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
06 09:00:00,1.0,19,1,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842
06 09:20:00,0.8571428571428571,21,2,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523
06 09:40:00,0.8888888888888888,18,2,0.2222222222222222,0.14444444444444446,0.1111111111111111,0.13333333333333333
06 10:00:00,0.8636363636363636,22,3,0.22727272727272727,0.16363636363636364,0.13636363636363635,0.15454545454545454
06 10:20:00,1.0,22,0,,,,
06 10:40:00,1.0,22,0,,,,
06 11:00:00,0.9545454545454546,22,1,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
06 11:20:00,0.9545454545454546,22,3,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635
06 11:40:00,0.8181818181818182,22,4,0.22727272727272727,0.19545454545454544,0.18181818181818182,0.19090909090909092
06 12:00:00,0.7586206896551724,29,10,0.5862068965517241,0.41724137931034483,0.3448275862068966,0.3931034482758621
06 12:20:00,0.7941176470588235,34,9,0.4117647058823529,0.3088235294117647,0.2647058823529412,0.29411764705882354
06 12:40:00,0.8695652173913043,23,4,0.2608695652173913,0.19999999999999998,0.17391304347826086,0.19130434782608696
06 13:00:00,0.8333333333333334,24,5,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.20833333333333334
06 13:20:00,0.7619047619047619,21,2,0.19047619047619047,0.12380952380952381,0.09523809523809523,0.11428571428571428
06 13:40:00,0.9615384615384616,26,3,0.19230769230769232,0.13846153846153847,0.11538461538461539,0.13076923076923078
06 14:00:00,0.9615384615384616,26,2,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
06 14:20:00,0.9545454545454546,22,3,0.22727272727272727,0.16363636363636364,0.13636363636363635,0.15454545454545454
06 14:40:00,0.96,25,2,0.16,0.10400000000000001,0.08,0.096
06 15:00:00,0.8571428571428571,21,2,0.14285714285714285,0.10952380952380951,0.09523809523809523,0.10476190476190476
06 15:20:00,1.0,21,1,0.09523809523809523,0.06190476190476191,0.047619047619047616,0.05714285714285714
06 15:40:00,0.9615384615384616,26,1,0.07692307692307693,0.05,0.038461538461538464,0.04615384615384615
06 16:00:00,0.8695652173913043,23,1,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216
06 16:20:00,0.7916666666666666,24,3,0.20833333333333334,0.15,0.125,0.14166666666666666
06 16:40:00,0.75,28,9,0.5357142857142857,0.38571428571428573,0.32142857142857145,0.36428571428571427
06 17:00:00,0.9285714285714286,28,2,0.14285714285714285,0.09285714285714286,0.07142857142857142,0.08571428571428572
06 17:20:00,0.8484848484848485,33,13,0.5757575757575758,0.4484848484848485,0.3939393939393939,0.4303030303030303
06 17:40:00,0.6774193548387096,31,14,0.6451612903225806,0.5096774193548387,0.45161290322580644,0.49032258064516127
06 18:00:00,0.78125,32,14,0.65625,0.503125,0.4375,0.48125
06 18:20:00,0.5555555555555556,27,15,0.8518518518518519,0.6444444444444444,0.5555555555555556,0.6148148148148148
06 18:40:00,0.7241379310344828,29,15,0.7241379310344828,0.5793103448275863,0.5172413793103449,0.5586206896551724
06 19:00:00,0.5625,16,5,0.375,0.33125,0.3125,0.325
06 19:20:00,0.8421052631578947,19,2,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684
06 19:40:00,0.6206896551724138,29,11,0.5862068965517241,0.44137931034482764,0.3793103448275862,0.42068965517241375
06 20:00:00,0.8888888888888888,9,0,,,,
