accept_rate,request,long_waiting,longwait_percent1,longwait_percent2,longwait_percent3,longwait_percent4,online_drivers (no data on day 13 - 09:20:00),Percentchange_onlinedrivers,DriverBusyRate,Pricing,Hour,wd1,wd2,wd3,wd4,wd5,wd6,wd7,Request/Supply
0.919354839,62,3,0.080645161,0.058064516,0.048387097,0.05483871,655,0.084437086,0.115,1,0.645833333,1,0,0,0,0,0,0,0.094656489
0.95,80,4,0.0625,0.05375,0.05,0.0525,626,-0.044274809,0.108589951,1,0.65625,1,0,0,0,0,0,0,0.127795527
0.963414634,82,9,0.158536585,0.124390244,0.109756098,0.119512195,665,0.062300319,0.129659643,1,0.666666667,1,0,0,0,0,0,0,0.123308271
0.941176471,68,7,0.117647059,0.107352941,0.102941176,0.105882353,627,-0.057142857,0.093856655,1,0.677083333,1,0,0,0,0,0,0,0.108452951
0.964912281,57,8,0.210526316,0.161403509,0.140350877,0.154385965,667,0.063795853,0.117850953,1,0.6875,1,0,0,0,0,0,0,0.085457271
0.962264151,53,2,0.056603774,0.043396226,0.037735849,0.041509434,638,-0.043478261,0.117001828,1,0.697916667,1,0,0,0,0,0,0,0.0830721
0.982142857,56,1,0.017857143,0.017857143,0.017857143,0.017857143,663,0.039184953,0.133458647,1,0.708333333,1,0,0,0,0,0,0,0.084464555
0.905660377,53,5,0.132075472,0.105660377,0.094339623,0.101886792,598,-0.098039216,0.117063492,1,0.71875,1,0,0,0,0,0,0,0.088628763
0.948275862,58,2,0.034482759,0.034482759,0.034482759,0.034482759,625,0.045150502,0.108742004,1,0.729166667,1,0,0,0,0,0,0,0.0928
0.923076923,52,4,0.115384615,0.088461538,0.076923077,0.084615385,552,-0.1168,0.127472527,1,0.739583333,1,0,0,0,0,0,0,0.094202899
0.853333333,75,6,0.133333333,0.096,0.08,0.090666667,576,0.043478261,0.105633803,1,0.75,1,0,0,0,0,0,0,0.130208333
0.962264151,53,4,0.113207547,0.086792453,0.075471698,0.083018868,514,-0.107638889,0.133838384,1,0.760416667,1,0,0,0,0,0,0,0.10311284
0.944444444,54,2,0.074074074,0.048148148,0.037037037,0.044444444,534,0.038910506,0.086350975,1,0.770833333,1,0,0,0,0,0,0,0.101123596
0.854545455,55,10,0.327272727,0.225454545,0.181818182,0.210909091,455,-0.147940075,0.069277108,1,0.78125,1,0,0,0,0,0,0,0.120879121
0.878787879,33,0,,,,,471,0.035164835,0.109634551,1,0.791666667,1,0,0,0,0,0,0,0.070063694
0.848484848,33,4,0.121212121,0.121212121,0.121212121,0.121212121,418,-0.112526539,0.084291188,1,0.802083333,1,0,0,0,0,0,0,0.078947368
0.925925926,27,3,0.111111111,0.111111111,0.111111111,0.111111111,404,-0.033492823,0.057291667,1,0.8125,1,0,0,0,0,0,0,0.066831683
0.857142857,28,4,0.25,0.175,0.142857143,0.164285714,338,-0.163366337,0.060606061,1,0.822916667,1,0,0,0,0,0,0,0.082840237
0.892857143,28,3,0.178571429,0.128571429,0.107142857,0.121428571,340,0.00591716,0.073943662,1,0.833333333,1,0,0,0,0,0,0,0.082352941
0.888888889,9,1,0.222222222,0.144444444,0.111111111,0.133333333,245,-0.279411765,0.106583072,1,0.333333333,0,1,0,0,0,0,0,0.036734694
0.944444444,18,1,0.055555556,0.055555556,0.055555556,0.055555556,268,0.093877551,0.107526882,1,0.34375,0,1,0,0,0,0,0,0.067164179
0.958333333,24,1,0.083333333,0.054166667,0.041666667,0.05,379,0.414179104,0.109181141,1,0.354166667,0,1,0,0,0,0,0,0.063324538
0.913043478,23,2,0.086956522,0.086956522,0.086956522,0.086956522,398,0.050131926,0.130841121,1,0.364583333,0,1,0,0,0,0,0,0.057788945
0.914285714,35,1,0.028571429,0.028571429,0.028571429,0.028571429,504,0.266331658,0.149450549,1,0.375,0,1,0,0,0,0,0,0.069444444
0.927272727,55,1,0.036363636,0.023636364,0.018181818,0.021818182,494,-0.01984127,0.114285714,1,0.385416667,0,1,0,0,0,0,0,0.111336032
0.916666667,48,2,0.0625,0.047916667,0.041666667,0.045833333,599,0.212550607,0.139433551,1,0.395833333,0,1,0,0,0,0,0,0.080133556
0.895833333,48,3,0.104166667,0.075,0.0625,0.070833333,572,-0.045075125,0.121348315,1,0.40625,0,1,0,0,0,0,0,0.083916084
0.934210526,76,6,0.092105263,0.082894737,0.078947368,0.081578947,639,0.117132867,0.107728337,1,0.416666667,0,1,0,0,0,0,0,0.118935837
0.907407407,54,3,0.092592593,0.066666667,0.055555556,0.062962963,604,-0.054773083,0.112820513,1,0.427083333,0,1,0,0,0,0,0,0.089403974
0.891891892,74,9,0.216216216,0.15,0.121621622,0.140540541,639,0.05794702,0.128608924,1,0.4375,0,1,0,0,0,0,0,0.115805947
0.922077922,77,3,0.064935065,0.046753247,0.038961039,0.044155844,615,-0.037558685,0.134048257,1,0.447916667,0,1,0,0,0,0,0,0.125203252
0.866666667,105,13,0.180952381,0.140952381,0.123809524,0.135238095,665,0.081300813,0.101694915,1,0.458333333,0,1,0,0,0,0,0,0.157894737
0.925925926,81,8,0.160493827,0.117283951,0.098765432,0.111111111,627,-0.057142857,0.106382979,1,0.46875,0,1,0,0,0,0,0,0.129186603
0.882352941,85,8,0.141176471,0.108235294,0.094117647,0.103529412,668,0.06539075,0.109660574,1,0.479166667,0,1,0,0,0,0,0,0.127245509
0.88,75,10,0.2,0.153333333,0.133333333,0.146666667,608,-0.089820359,0.108585859,1,0.489583333,0,1,0,0,0,0,0,0.123355263
0.855072464,69,3,0.057971014,0.047826087,0.043478261,0.046376812,638,0.049342105,0.121052632,1,0.5,0,1,0,0,0,0,0,0.10815047
0.865671642,67,9,0.208955224,0.156716418,0.134328358,0.149253731,546,-0.144200627,0.162790698,1,0.510416667,0,1,0,0,0,0,0,0.122710623
0.958333333,48,1,0.020833333,0.020833333,0.020833333,0.020833333,550,0.007326007,0.16966581,1,0.520833333,0,1,0,0,0,0,0,0.087272727
0.966666667,30,0,,,,,500,-0.090909091,0.170426065,1,0.53125,0,1,0,0,0,0,0,0.06
0.93877551,49,0,,,,,527,0.054,0.138497653,1,0.541666667,0,1,0,0,0,0,0,0.092979127
0.977777778,45,2,0.088888889,0.057777778,0.044444444,0.053333333,496,-0.058823529,0.162844037,1,0.552083333,0,1,0,0,0,0,0,0.090725806
0.901639344,61,5,0.114754098,0.091803279,0.081967213,0.08852459,551,0.110887097,0.14084507,1,0.5625,0,1,0,0,0,0,0,0.110707804
0.893939394,66,8,0.196969697,0.143939394,0.121212121,0.136363636,515,-0.065335753,0.131455399,1,0.572916667,0,1,0,0,0,0,0,0.12815534
0.835051546,97,11,0.164948454,0.128865979,0.113402062,0.12371134,578,0.122330097,0.142857143,1,0.583333333,0,1,0,0,0,0,0,0.167820069
0.795918367,98,19,0.306122449,0.22755102,0.193877551,0.216326531,557,-0.03633218,0.170854271,1,0.59375,0,1,0,0,0,0,0,0.175942549
0.915492958,71,6,0.126760563,0.097183099,0.084507042,0.092957746,614,0.102333932,0.138666667,1,0.604166667,0,1,0,0,0,0,0,0.115635179
0.854545455,110,20,0.254545455,0.203636364,0.181818182,0.196363636,586,-0.045602606,0.162162162,1,0.614583333,0,1,0,0,0,0,0,0.187713311
0.844660194,103,12,0.174757282,0.133980583,0.116504854,0.12815534,674,0.150170648,0.154061625,1,0.625,0,1,0,0,0,0,0,0.152818991
0.87254902,102,24,0.323529412,0.261764706,0.235294118,0.252941176,656,-0.026706231,0.152238806,1,0.635416667,0,1,0,0,0,0,0,0.155487805
0.923076923,78,15,0.294871795,0.223076923,0.192307692,0.212820513,709,0.080792683,0.142011834,1,0.645833333,0,1,0,0,0,0,0,0.110014104
0.885714286,105,14,0.19047619,0.15047619,0.133333333,0.144761905,679,-0.042313117,0.115264798,1,0.65625,0,1,0,0,0,0,0,0.154639175
0.86407767,103,12,0.165048544,0.131067961,0.116504854,0.126213592,728,0.072164948,0.120274914,1,0.666666667,0,1,0,0,0,0,0,0.141483516
0.858974359,78,7,0.153846154,0.108974359,0.08974359,0.102564103,695,-0.04532967,0.088888889,1,0.677083333,0,1,0,0,0,0,0,0.112230216
0.9125,80,10,0.2,0.1475,0.125,0.14,717,0.031654676,0.107526882,1,0.6875,0,1,0,0,0,0,0,0.111576011
0.918604651,86,7,0.127906977,0.095348837,0.081395349,0.090697674,661,-0.078103208,0.097276265,1,0.697916667,0,1,0,0,0,0,0,0.1301059
0.893333333,75,5,0.08,0.070666667,0.066666667,0.069333333,696,0.052950076,0.052830189,1,0.708333333,0,1,0,0,0,0,0,0.107758621
0.766233766,77,14,0.246753247,0.201298701,0.181818182,0.194805195,642,-0.077586207,0.063897764,1,0.71875,0,1,0,0,0,0,0,0.119937695
0.808219178,73,12,0.191780822,0.17260274,0.164383562,0.169863014,667,0.03894081,0.084432718,1,0.729166667,0,1,0,0,0,0,0,0.109445277
0.796875,64,9,0.21875,0.1640625,0.140625,0.15625,600,-0.100449775,0.134615385,1,0.739583333,0,1,0,0,0,0,0,0.106666667
0.869565217,69,15,0.333333333,0.252173913,0.217391304,0.24057971,636,0.06,0.064220183,1,0.75,0,1,0,0,0,0,0,0.108490566
0.873015873,63,13,0.285714286,0.23015873,0.206349206,0.222222222,568,-0.106918239,0.06122449,1,0.760416667,0,1,0,0,0,0,0,0.110915493
0.867647059,68,11,0.264705882,0.192647059,0.161764706,0.182352941,592,0.042253521,0.104368932,1.5,0.770833333,0,1,0,0,0,0,0,0.114864865
0.910447761,67,10,0.28358209,0.189552239,0.149253731,0.176119403,494,-0.165540541,0.061068702,1.5,0.78125,0,1,0,0,0,0,0,0.13562753
0.836363636,55,9,0.272727273,0.196363636,0.163636364,0.185454545,514,0.04048583,0.090206186,1.5,0.791666667,0,1,0,0,0,0,0,0.107003891
0.875,40,6,0.2,0.165,0.15,0.16,459,-0.107003891,0.10483871,1.5,0.802083333,0,1,0,0,0,0,0,0.087145969
0.880952381,42,2,0.095238095,0.061904762,0.047619048,0.057142857,457,-0.004357298,0.093663912,1.5,0.8125,0,1,0,0,0,0,0,0.09190372
0.88372093,43,6,0.209302326,0.160465116,0.139534884,0.153488372,396,-0.133479212,0.16119403,1.5,0.822916667,0,1,0,0,0,0,0,0.108585859
0.893617021,47,7,0.234042553,0.174468085,0.14893617,0.165957447,396,0,0.103975535,1.5,0.833333333,0,1,0,0,0,0,0,0.118686869
1,13,2,0.230769231,0.176923077,0.153846154,0.169230769,259,-0.345959596,0.153846154,1.5,0.333333333,0,0,1,0,0,0,0,0.05019305
1,14,0,,,,,281,0.084942085,0.099667774,1.5,0.34375,0,0,1,0,0,0,0,0.049822064
1,20,0,,,,,368,0.309608541,0.136212625,1.5,0.354166667,0,0,1,0,0,0,0,0.054347826
1,23,1,0.043478261,0.043478261,0.043478261,0.043478261,402,0.092391304,0.147887324,1.5,0.364583333,0,0,1,0,0,0,0,0.05721393
0.96,25,7,0.4,0.316,0.28,0.304,499,0.241293532,0.157534247,1.5,0.375,0,0,1,0,0,0,0,0.0501002
0.903225806,31,2,0.096774194,0.074193548,0.064516129,0.070967742,498,-0.002004008,0.231481481,1,0.385416667,0,0,1,0,0,0,0,0.062248996
0.909090909,44,5,0.159090909,0.127272727,0.113636364,0.122727273,599,0.202811245,0.190600522,1,0.395833333,0,0,1,0,0,0,0,0.07345576
0.764705882,51,7,0.235294118,0.166666667,0.137254902,0.156862745,590,-0.015025042,0.201456311,1,0.40625,0,0,1,0,0,0,0,0.086440678
0.936507937,63,9,0.238095238,0.171428571,0.142857143,0.161904762,642,0.088135593,0.199556541,1,0.416666667,0,0,1,0,0,0,0,0.098130841
0.833333333,78,11,0.205128205,0.16025641,0.141025641,0.153846154,629,-0.020249221,0.190889371,1,0.427083333,0,0,1,0,0,0,0,0.124006359
0.841463415,82,18,0.268292683,0.234146341,0.219512195,0.229268293,662,0.052464229,0.205479452,1,0.4375,0,0,1,0,0,0,0,0.123867069
0.776699029,103,10,0.126213592,0.105825243,0.097087379,0.102912621,629,-0.049848943,0.167924528,1,0.447916667,0,0,1,0,0,0,0,0.163751987
0.791208791,91,10,0.153846154,0.123076923,0.10989011,0.118681319,657,0.044515103,0.180039139,1,0.458333333,0,0,1,0,0,0,0,0.138508371
0.838235294,68,13,0.264705882,0.213235294,0.191176471,0.205882353,632,-0.03805175,0.138888889,1,0.46875,0,0,1,0,0,0,0,0.107594937
0.884615385,78,11,0.192307692,0.156410256,0.141025641,0.151282051,652,0.03164557,0.085287846,1,0.479166667,0,0,1,0,0,0,0,0.119631902
0.82278481,79,19,0.379746835,0.282278481,0.240506329,0.26835443,592,-0.09202454,0.094808126,1,0.489583333,0,0,1,0,0,0,0,0.133445946
0.807692308,52,16,0.461538462,0.353846154,0.307692308,0.338461538,606,0.023648649,0.099236641,1,0.5,0,0,1,0,0,0,0,0.085808581
0.976190476,42,4,0.119047619,0.102380952,0.095238095,0.1,546,-0.099009901,0.142473118,1,0.510416667,0,0,1,0,0,0,0,0.076923077
0.804878049,41,3,0.12195122,0.087804878,0.073170732,0.082926829,565,0.034798535,0.102102102,1,0.520833333,0,0,1,0,0,0,0,0.072566372
0.934782609,46,2,0.065217391,0.05,0.043478261,0.047826087,473,-0.162831858,0.142414861,1,0.53125,0,0,1,0,0,0,0,0.097251586
0.947368421,38,0,,,,,518,0.095137421,0.158940397,1,0.541666667,0,0,1,0,0,0,0,0.073359073
0.947368421,57,2,0.052631579,0.040350877,0.035087719,0.038596491,486,-0.061776062,0.130434783,1,0.552083333,0,0,1,0,0,0,0,0.117283951
0.905660377,53,3,0.075471698,0.062264151,0.056603774,0.060377358,533,0.096707819,0.138297872,1,0.5625,0,0,1,0,0,0,0,0.099437148
0.865671642,67,4,0.074626866,0.064179104,0.059701493,0.062686567,495,-0.071294559,0.11827957,1,0.572916667,0,0,1,0,0,0,0,0.135353535
0.934210526,76,5,0.105263158,0.077631579,0.065789474,0.073684211,554,0.119191919,0.12244898,1,0.583333333,0,0,1,0,0,0,0,0.137184116
0.822222222,90,11,0.177777778,0.138888889,0.122222222,0.133333333,516,-0.068592058,0.086363636,1,0.59375,0,0,1,0,0,0,0,0.174418605
0.885416667,96,13,0.197916667,0.154166667,0.135416667,0.147916667,575,0.114341085,0.10106383,1,0.604166667,0,0,1,0,0,0,0,0.166956522
0.810126582,79,8,0.164556962,0.120253165,0.101265823,0.113924051,547,-0.048695652,0.106481481,1,0.614583333,0,0,1,0,0,0,0,0.144424132
0.934065934,91,12,0.21978022,0.158241758,0.131868132,0.149450549,606,0.10786106,0.104089219,1,0.625,0,0,1,0,0,0,0,0.150165017
0.892561983,121,11,0.148760331,0.108264463,0.090909091,0.102479339,600,-0.00990099,0.14556962,1,0.635416667,0,0,1,0,0,0,0,0.201666667
0.921348315,89,7,0.123595506,0.092134831,0.078651685,0.087640449,641,0.068333333,0.153061224,1,0.645833333,0,0,1,0,0,0,0,0.138845554
0.975,80,5,0.0875,0.07,0.0625,0.0675,612,-0.04524181,0.140552995,1,0.65625,0,0,1,0,0,0,0,0.130718954
0.898876404,89,5,0.078651685,0.062921348,0.056179775,0.060674157,661,0.080065359,0.148619958,1,0.666666667,0,0,1,0,0,0,0,0.134644478
0.80733945,109,23,0.311926606,0.241284404,0.211009174,0.231192661,631,-0.045385779,0.143149284,1,0.677083333,0,0,1,0,0,0,0,0.17274168
0.870588235,85,11,0.235294118,0.161176471,0.129411765,0.150588235,692,0.096671949,0.17254902,1,0.6875,0,0,1,0,0,0,0,0.12283237
0.929577465,71,5,0.112676056,0.083098592,0.070422535,0.078873239,631,-0.088150289,0.16374269,1,0.697916667,0,0,1,0,0,0,0,0.11251981
0.888888889,63,3,0.079365079,0.057142857,0.047619048,0.053968254,669,0.06022187,0.167953668,1,0.708333333,0,0,1,0,0,0,0,0.094170404
0.970588235,68,3,0.088235294,0.057352941,0.044117647,0.052941176,593,-0.113602392,0.165680473,1,0.71875,0,0,1,0,0,0,0,0.114671164
0.901408451,71,7,0.14084507,0.111267606,0.098591549,0.107042254,645,0.087689713,0.114851485,1,0.729166667,0,0,1,0,0,0,0,0.110077519
0.892857143,84,11,0.19047619,0.148809524,0.130952381,0.142857143,576,-0.106976744,0.073267327,1,0.739583333,0,0,1,0,0,0,0,0.145833333
0.93877551,49,6,0.183673469,0.140816327,0.12244898,0.134693878,618,0.072916667,0.103174603,1,0.75,0,0,1,0,0,0,0,0.079288026
0.945454545,55,4,0.127272727,0.089090909,0.072727273,0.083636364,564,-0.087378641,0.118110236,1,0.760416667,0,0,1,0,0,0,0,0.09751773
0.87012987,77,7,0.168831169,0.114285714,0.090909091,0.106493506,561,-0.005319149,0.16765286,1,0.770833333,0,0,1,0,0,0,0,0.137254902
1,44,2,0.068181818,0.052272727,0.045454545,0.05,503,-0.103386809,0.108208955,1,0.78125,0,0,1,0,0,0,0,0.087475149
0.977272727,44,2,0.045454545,0.045454545,0.045454545,0.045454545,521,0.035785288,0.173241852,1,0.791666667,0,0,1,0,0,0,0,0.084452975
0.826086957,46,3,0.108695652,0.07826087,0.065217391,0.073913043,434,-0.166986564,0.139423077,1,0.802083333,0,0,1,0,0,0,0,0.105990783
0.9,40,2,0.075,0.0575,0.05,0.055,444,0.023041475,0.117829457,1,0.8125,0,0,1,0,0,0,0,0.09009009
0.836734694,49,3,0.102040816,0.073469388,0.06122449,0.069387755,386,-0.130630631,0.16966967,1,0.822916667,0,0,1,0,0,0,0,0.126943005
0.75,44,5,0.181818182,0.134090909,0.113636364,0.127272727,384,-0.005181347,0.189306358,1,0.833333333,0,0,1,0,0,0,0,0.114583333
0.8125,16,3,0.3125,0.225,0.1875,0.2125,293,-0.236979167,0.137931034,1,0.333333333,0,0,0,1,0,0,0,0.054607509
0.761904762,21,1,0.095238095,0.061904762,0.047619048,0.057142857,318,0.085324232,0.152173913,1,0.34375,0,0,0,1,0,0,0,0.066037736
0.652173913,23,2,0.173913043,0.113043478,0.086956522,0.104347826,420,0.320754717,0.133333333,1,0.354166667,0,0,0,1,0,0,0,0.054761905
0.958333333,24,1,0.083333333,0.054166667,0.041666667,0.05,441,0.05,0.141176471,1,0.364583333,0,0,0,1,0,0,0,0.054421769
0.925,40,3,0.1,0.0825,0.075,0.08,488,0.106575964,0.143928036,1,0.375,0,0,0,1,0,0,0,0.081967213
0.862745098,51,4,0.098039216,0.084313725,0.078431373,0.082352941,472,-0.032786885,0.123123123,1,0.385416667,0,0,0,1,0,0,0,0.108050847
0.854166667,48,5,0.125,0.110416667,0.104166667,0.108333333,555,0.175847458,0.106870229,1,0.395833333,0,0,0,1,0,0,0,0.086486486
0.913793103,58,6,0.155172414,0.118965517,0.103448276,0.113793103,535,-0.036036036,0.131067961,1,0.40625,0,0,0,1,0,0,0,0.108411215
0.921568627,51,4,0.078431373,0.078431373,0.078431373,0.078431373,593,0.108411215,0.102866779,1,0.416666667,0,0,0,1,0,0,0,0.086003373
0.913793103,58,4,0.103448276,0.079310345,0.068965517,0.075862069,583,-0.016863406,0.09751773,1,0.427083333,0,0,0,1,0,0,0,0.09948542
0.941176471,68,9,0.220588235,0.158823529,0.132352941,0.15,646,0.10806175,0.089184061,1,0.4375,0,0,0,1,0,0,0,0.105263158
0.915662651,83,10,0.156626506,0.131325301,0.120481928,0.127710843,621,-0.03869969,0.10041841,1,0.447916667,0,0,0,1,0,0,0,0.133655395
0.879120879,91,10,0.164835165,0.126373626,0.10989011,0.120879121,687,0.106280193,0.074324324,1,0.458333333,0,0,0,1,0,0,0,0.132459971
0.862745098,102,14,0.18627451,0.151960784,0.137254902,0.147058824,629,-0.084425036,0.112745098,1,0.46875,0,0,0,1,0,0,0,0.162162162
0.891304348,92,9,0.130434783,0.107608696,0.097826087,0.104347826,658,0.046104928,0.091891892,1,0.479166667,0,0,0,1,0,0,0,0.139817629
0.852459016,61,5,0.163934426,0.106557377,0.081967213,0.098360656,604,-0.082066869,0.085106383,1,0.489583333,0,0,0,1,0,0,0,0.100993377
0.914285714,35,4,0.2,0.14,0.114285714,0.131428571,606,0.003311258,0.056390977,1,0.5,0,0,0,1,0,0,0,0.057755776
0.956521739,46,2,0.065217391,0.05,0.043478261,0.047826087,542,-0.105610561,0.101156069,1,0.510416667,0,0,0,1,0,0,0,0.084870849
0.914285714,35,1,0.028571429,0.028571429,0.028571429,0.028571429,580,0.070110701,0.090692124,1,0.520833333,0,0,0,1,0,0,0,0.060344828
0.9,40,2,0.05,0.05,0.05,0.05,516,-0.110344828,0.09,1,0.53125,0,0,0,1,0,0,0,0.07751938
0.851851852,54,2,0.074074074,0.048148148,0.037037037,0.044444444,556,0.07751938,0.125220459,1,0.541666667,0,0,0,1,0,0,0,0.097122302
0.941176471,68,5,0.102941176,0.082352941,0.073529412,0.079411765,503,-0.095323741,0.127035831,1,0.552083333,0,0,0,1,0,0,0,0.135188867
0.886363636,44,2,0.090909091,0.059090909,0.045454545,0.054545455,561,0.115308151,0.134796238,1,0.5625,0,0,0,1,0,0,0,0.078431373
0.905405405,74,5,0.108108108,0.07972973,0.067567568,0.075675676,529,-0.057040998,0.17384844,1,0.572916667,0,0,0,1,0,0,0,0.139886578
0.924050633,79,2,0.037974684,0.029113924,0.025316456,0.027848101,571,0.079395085,0.149122807,1,0.583333333,0,0,0,1,0,0,0,0.138353765
0.9,80,7,0.125,0.09875,0.0875,0.095,558,-0.022767075,0.155297533,1,0.59375,0,0,0,1,0,0,0,0.143369176
0.956521739,92,7,0.108695652,0.085869565,0.076086957,0.082608696,626,0.121863799,0.113069016,1,0.604166667,0,0,0,1,0,0,0,0.146964856
0.865853659,82,4,0.073170732,0.056097561,0.048780488,0.053658537,598,-0.044728435,0.072,1,0.614583333,0,0,0,1,0,0,0,0.137123746
0.906976744,86,4,0.069767442,0.053488372,0.046511628,0.051162791,670,0.120401338,0.098445596,1,0.625,0,0,0,1,0,0,0,0.128358209
0.97979798,99,1,0.02020202,0.013131313,0.01010101,0.012121212,663,-0.010447761,0.086876155,1,0.635416667,0,0,0,1,0,0,0,0.149321267
0.948051948,77,4,0.077922078,0.05974026,0.051948052,0.057142857,733,0.105580694,0.120155039,1,0.645833333,0,0,0,1,0,0,0,0.105047749
0.945652174,92,0,,,,,695,-0.051841746,0.095703125,1,0.65625,0,0,0,1,0,0,0,0.132374101
0.915662651,83,4,0.072289157,0.055421687,0.048192771,0.053012048,741,0.06618705,0.13111546,1,0.666666667,0,0,0,1,0,0,0,0.112010796
0.974358974,78,3,0.064102564,0.046153846,0.038461538,0.043589744,698,-0.05802969,0.155515371,1,0.677083333,0,0,0,1,0,0,0,0.111747851
0.961038961,77,4,0.090909091,0.063636364,0.051948052,0.05974026,730,0.045845272,0.190226876,1,0.6875,0,0,0,1,0,0,0,0.105479452
0.971830986,71,3,0.070422535,0.050704225,0.042253521,0.047887324,680,-0.068493151,0.154859967,1,0.697916667,0,0,0,1,0,0,0,0.104411765
0.920634921,63,0,,,,,715,0.051470588,0.156549521,1,0.708333333,0,0,0,1,0,0,0,0.088111888
0.888888889,72,4,0.083333333,0.063888889,0.055555556,0.061111111,639,-0.106293706,0.202682563,1,0.71875,0,0,0,1,0,0,0,0.112676056
0.909090909,55,3,0.072727273,0.06,0.054545455,0.058181818,655,0.025039124,0.193776521,1,0.729166667,0,0,0,1,0,0,0,0.083969466
0.921875,64,6,0.1875,0.121875,0.09375,0.1125,590,-0.099236641,0.160839161,1,0.739583333,0,0,0,1,0,0,0,0.108474576
0.923076923,65,10,0.276923077,0.190769231,0.153846154,0.178461538,619,0.049152542,0.14902507,1,0.75,0,0,0,1,0,0,0,0.105008078
0.941176471,51,5,0.156862745,0.115686275,0.098039216,0.109803922,546,-0.117932149,0.16734143,1,0.760416667,0,0,0,1,0,0,0,0.093406593
0.941176471,51,5,0.137254902,0.109803922,0.098039216,0.105882353,551,0.009157509,0.14640884,1,0.770833333,0,0,0,1,0,0,0,0.092558984
0.928571429,56,9,0.25,0.1875,0.160714286,0.178571429,460,-0.165154265,0.121082621,1,0.78125,0,0,0,1,0,0,0,0.12173913
0.925925926,54,2,0.055555556,0.042592593,0.037037037,0.040740741,447,-0.02826087,0.118618619,1,0.791666667,0,0,0,1,0,0,0,0.120805369
0.948717949,39,1,0.025641026,0.025641026,0.025641026,0.025641026,365,-0.18344519,0.125,1,0.802083333,0,0,0,1,0,0,0,0.106849315
0.935483871,31,1,0.064516129,0.041935484,0.032258065,0.038709677,358,-0.019178082,0.1312,1,0.8125,0,0,0,1,0,0,0,0.086592179
0.821428571,28,2,0.107142857,0.082142857,0.071428571,0.078571429,298,-0.167597765,0.126644737,1,0.822916667,0,0,0,1,0,0,0,0.093959732
0.885714286,35,5,0.257142857,0.177142857,0.142857143,0.165714286,306,0.026845638,0.127845884,1,0.833333333,0,0,0,1,0,0,0,0.114379085
0.9375,16,0,,,,,325,0.062091503,0.119460501,1,0.333333333,0,0,0,0,1,0,0,0.049230769
0.96969697,33,3,0.121212121,0.1,0.090909091,0.096969697,354,0.089230769,0.101030928,1,0.34375,0,0,0,0,1,0,0,0.093220339
0.975609756,41,0,,,,,453,0.279661017,0.116704805,1,0.354166667,0,0,0,0,1,0,0,0.090507726
0.863636364,44,1,0.045454545,0.029545455,0.022727273,0.027272727,459,0.013245033,0.089371981,1,0.364583333,0,0,0,0,1,0,0,0.095860566
0.948275862,58,5,0.120689655,0.096551724,0.086206897,0.093103448,529,0.152505447,0.074666667,1,0.375,0,0,0,0,1,0,0,0.109640832
0.948051948,77,1,0.025974026,0.016883117,0.012987013,0.015584416,530,0.001890359,0.054380665,1,0.385416667,0,0,0,0,1,0,0,0.145283019
0.936507937,63,1,0.031746032,0.020634921,0.015873016,0.019047619,619,0.167924528,0.065068493,1,0.395833333,0,0,0,0,1,0,0,0.10177706
0.93220339,59,2,0.033898305,0.033898305,0.033898305,0.033898305,596,-0.037156704,0.078534031,1,0.40625,0,0,0,0,1,0,0,0.098993289
0.960784314,102,5,0.068627451,0.054901961,0.049019608,0.052941176,668,0.120805369,0.095032397,1,0.416666667,0,0,0,0,1,0,0,0.152694611
0.942857143,105,6,0.085714286,0.065714286,0.057142857,0.062857143,650,-0.026946108,0.057259714,1,0.427083333,0,0,0,0,1,0,0,0.161538462
0.944444444,108,7,0.092592593,0.073148148,0.064814815,0.07037037,698,0.073846154,0.100934579,1,0.4375,0,0,0,0,1,0,0,0.154727794
0.870503597,139,13,0.129496403,0.104316547,0.09352518,0.100719424,668,-0.042979943,0.132275132,1,0.447916667,0,0,0,0,1,0,0,0.208083832
0.926470588,136,10,0.125,0.088970588,0.073529412,0.083823529,690,0.032934132,0.115966387,1,0.458333333,0,0,0,0,1,0,0,0.197101449
0.95049505,101,9,0.118811881,0.098019802,0.089108911,0.095049505,659,-0.044927536,0.163461538,1,0.46875,0,0,0,0,1,0,0,0.153262519
0.936842105,95,5,0.063157895,0.055789474,0.052631579,0.054736842,682,0.034901366,0.127105666,1,0.479166667,0,0,0,0,1,0,0,0.139296188
0.926829268,82,2,0.048780488,0.031707317,0.024390244,0.029268293,657,-0.036656891,0.149709302,1,0.489583333,0,0,0,0,1,0,0,0.124809741
0.923076923,91,4,0.065934066,0.050549451,0.043956044,0.048351648,660,0.00456621,0.182094082,1,0.5,0,0,0,0,1,0,0,0.137878788
0.9,90,4,0.077777778,0.054444444,0.044444444,0.051111111,607,-0.08030303,0.134762634,1,0.510416667,0,0,0,0,1,0,0,0.148270181
1,57,1,0.035087719,0.022807018,0.01754386,0.021052632,638,0.05107084,0.152459016,1,0.520833333,0,0,0,0,1,0,0,0.089341693
0.948275862,58,0,,,,,583,-0.086206897,0.127147766,1,0.53125,0,0,0,0,1,0,0,0.09948542
0.9125,80,2,0.0375,0.02875,0.025,0.0275,630,0.080617496,0.108202443,1,0.541666667,0,0,0,0,1,0,0,0.126984127
