time_window,accept_rate,request,long_waiting,longwait_percent1,longwait_percent2,longwait_percent3,longwait_percent4
22 12:00:00,0.9318181818181818,44,2,0.06818181818181818,0.05227272727272727,0.045454545454545456,0.05
22 12:20:00,0.9591836734693877,49,1,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612
22 12:40:00,1.0,56,2,0.05357142857142857,0.04107142857142857,0.03571428571428571,0.03928571428571429
22 13:00:00,0.9242424242424242,66,1,0.030303030303030304,0.0196969696969697,0.015151515151515152,0.01818181818181818
22 13:20:00,0.9838709677419355,62,2,0.04838709677419355,0.037096774193548385,0.03225806451612903,0.035483870967741936
22 13:40:00,0.9629629629629629,54,1,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517
22 14:00:00,0.9863013698630136,73,1,0.0273972602739726,0.01780821917808219,0.0136986301369863,0.01643835616438356
22 14:20:00,0.9272727272727272,55,1,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
22 14:40:00,0.9743589743589743,78,2,0.038461538461538464,0.029487179487179487,0.02564102564102564,0.02820512820512821
22 15:00:00,0.9659090909090909,88,1,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364
22 15:20:00,0.9459459459459459,74,5,0.10810810810810811,0.07972972972972973,0.06756756756756757,0.07567567567567567
22 15:40:00,0.9864864864864865,74,2,0.05405405405405406,0.03513513513513514,0.02702702702702703,0.032432432432432434
22 16:00:00,0.9367088607594937,79,1,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266
22 16:20:00,0.9156626506024096,83,6,0.08433734939759036,0.07590361445783132,0.07228915662650602,0.0746987951807229
22 16:40:00,0.972972972972973,74,6,0.10810810810810811,0.08918918918918918,0.08108108108108109,0.08648648648648649
22 17:00:00,0.9358974358974359,78,3,0.05128205128205128,0.0423076923076923,0.038461538461538464,0.041025641025641026
22 17:20:00,0.9397590361445783,83,5,0.07228915662650602,0.06385542168674699,0.060240963855421686,0.06265060240963856
22 17:40:00,0.9259259259259259,81,4,0.07407407407407407,0.05679012345679012,0.04938271604938271,0.054320987654320994
22 18:00:00,0.8734177215189873,79,7,0.1518987341772152,0.10759493670886076,0.08860759493670886,0.10126582278481013
22 18:20:00,0.890625,64,13,0.328125,0.240625,0.203125,0.228125
22 18:40:00,0.873015873015873,63,12,0.30158730158730157,0.2238095238095238,0.19047619047619047,0.2126984126984127
22 19:00:00,0.872093023255814,86,16,0.27906976744186046,0.21395348837209302,0.18604651162790697,0.2046511627906977
22 19:20:00,0.7058823529411765,51,13,0.37254901960784315,0.2901960784313726,0.2549019607843137,0.2784313725490196
22 19:40:00,0.775,40,11,0.425,0.32,0.275,0.305
22 20:00:00,0.8,40,6,0.2,0.16499999999999998,0.15,0.16
22 20:20:00,0.9285714285714286,28,1,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
22 20:40:00,0.8823529411764706,17,1,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705
23 08:00:00,0.9166666666666666,12,3,0.3333333333333333,0.27499999999999997,0.25,0.26666666666666666
23 08:20:00,0.75,20,6,0.4,0.32999999999999996,0.3,0.32
23 08:40:00,0.9130434782608695,23,3,0.21739130434782608,0.1565217391304348,0.13043478260869565,0.14782608695652175
23 09:00:00,0.8571428571428571,35,9,0.34285714285714286,0.28285714285714286,0.2571428571428571,0.2742857142857143
23 09:20:00,0.86,50,11,0.36,0.262,0.22,0.248
23 09:40:00,0.9215686274509803,51,9,0.2549019607843137,0.19999999999999998,0.17647058823529413,0.19215686274509805
23 10:00:00,0.9482758620689655,58,8,0.22413793103448276,0.16379310344827586,0.13793103448275862,0.15517241379310345
23 10:20:00,0.8985507246376812,69,7,0.14492753623188406,0.1144927536231884,0.10144927536231885,0.11014492753623188
23 10:40:00,0.8765432098765432,81,9,0.1728395061728395,0.12962962962962962,0.1111111111111111,0.12345679012345678
23 11:00:00,0.7425742574257426,101,24,0.31683168316831684,0.2613861386138614,0.2376237623762376,0.25346534653465347
23 11:20:00,0.782051282051282,78,24,0.46153846153846156,0.35384615384615387,0.3076923076923077,0.3384615384615384
23 11:40:00,0.5888888888888889,90,35,0.5555555555555556,0.4388888888888889,0.3888888888888889,0.4222222222222222
23 12:00:00,0.735632183908046,87,36,0.6206896551724138,0.47586206896551725,0.41379310344827586,0.45517241379310347
23 12:20:00,0.796875,64,19,0.4375,0.3390625,0.296875,0.325
23 12:40:00,0.78,50,4,0.14,0.098,0.08,0.092
23 13:00:00,0.84,50,5,0.14,0.11199999999999999,0.1,0.10800000000000001
23 13:20:00,0.8936170212765957,47,3,0.0851063829787234,0.0702127659574468,0.06382978723404255,0.06808510638297872
23 13:40:00,0.9411764705882353,34,1,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353
23 14:00:00,0.9433962264150944,53,3,0.07547169811320754,0.062264150943396226,0.05660377358490566,0.06037735849056604
23 14:20:00,1.0,55,5,0.12727272727272726,0.10181818181818181,0.09090909090909091,0.09818181818181819
23 14:40:00,0.88,50,2,0.08,0.052000000000000005,0.04,0.048
23 15:00:00,0.9459459459459459,74,2,0.05405405405405406,0.03513513513513514,0.02702702702702703,0.032432432432432434
23 15:20:00,0.9649122807017544,57,3,0.07017543859649122,0.05789473684210526,0.05263157894736842,0.056140350877192984
23 15:40:00,0.9655172413793104,58,0,,,,
23 16:00:00,0.9615384615384616,78,7,0.15384615384615385,0.10897435897435898,0.08974358974358974,0.10256410256410256
23 16:20:00,0.9242424242424242,66,8,0.16666666666666666,0.13484848484848486,0.12121212121212122,0.1303030303030303
23 16:40:00,0.9538461538461539,65,4,0.09230769230769231,0.07076923076923076,0.06153846153846154,0.0676923076923077
23 17:00:00,0.9090909090909091,77,6,0.1038961038961039,0.08571428571428572,0.07792207792207792,0.08311688311688312
23 17:20:00,0.8846153846153846,78,8,0.16666666666666666,0.12179487179487179,0.10256410256410256,0.11538461538461539
23 17:40:00,0.8977272727272727,88,5,0.06818181818181818,0.060227272727272727,0.056818181818181816,0.05909090909090909
23 18:00:00,0.8904109589041096,73,6,0.1506849315068493,0.10273972602739725,0.0821917808219178,0.0958904109589041
23 18:20:00,0.8441558441558441,77,13,0.22077922077922077,0.1844155844155844,0.16883116883116883,0.17922077922077922
23 18:40:00,0.859375,64,16,0.328125,0.2734375,0.25,0.265625
23 19:00:00,0.855072463768116,69,13,0.2898550724637681,0.21884057971014492,0.18840579710144928,0.20869565217391306
23 19:20:00,0.9411764705882353,34,5,0.23529411764705882,0.1735294117647059,0.14705882352941177,0.16470588235294117
23 19:40:00,0.8235294117647058,51,15,0.43137254901960786,0.33529411764705885,0.29411764705882354,0.32156862745098036
23 20:00:00,0.8666666666666667,30,3,0.16666666666666666,0.12000000000000001,0.1,0.11333333333333333
23 20:20:00,0.9565217391304348,23,4,0.30434782608695654,0.21304347826086958,0.17391304347826086,0.19999999999999998
23 20:40:00,0.7894736842105263,19,1,0.10526315789473684,0.06842105263157895,0.05263157894736842,0.06315789473684211
24 08:00:00,0.8333333333333334,12,3,0.4166666666666667,0.3,0.25,0.2833333333333333
24 08:20:00,0.85,20,1,0.05,0.05,0.05,0.05
24 08:40:00,0.9,40,4,0.175,0.12250000000000001,0.1,0.11499999999999999
24 09:00:00,0.975609756097561,41,3,0.0975609756097561,0.08048780487804878,0.07317073170731707,0.07804878048780488
24 09:20:00,0.9620253164556962,79,0,,,,
24 09:40:00,0.96,75,3,0.06666666666666667,0.048,0.04,0.04533333333333333
24 10:00:00,0.8974358974358975,78,4,0.0641025641025641,0.05512820512820513,0.05128205128205128,0.05384615384615385
24 10:20:00,0.9,100,2,0.03,0.023,0.02,0.022000000000000002
24 10:40:00,0.9099099099099099,111,4,0.04504504504504504,0.03873873873873874,0.036036036036036036,0.03783783783783784
24 11:00:00,0.9375,96,2,0.041666666666666664,0.027083333333333334,0.020833333333333332,0.024999999999999998
24 11:20:00,0.9583333333333334,72,2,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
24 11:40:00,0.9493670886075949,79,5,0.11392405063291139,0.07848101265822785,0.06329113924050633,0.07341772151898734
24 12:00:00,0.9545454545454546,66,2,0.045454545454545456,0.034848484848484844,0.030303030303030304,0.03333333333333333
24 12:20:00,0.9444444444444444,54,1,0.037037037037037035,0.024074074074074074,0.018518518518518517,0.022222222222222223
24 12:40:00,1.0,54,0,,,,
24 13:00:00,0.9830508474576272,59,1,0.03389830508474576,0.022033898305084745,0.01694915254237288,0.020338983050847456
24 13:20:00,0.948051948051948,77,1,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988
24 13:40:00,0.946236559139785,93,4,0.07526881720430108,0.05268817204301075,0.043010752688172046,0.04946236559139785
24 14:00:00,0.963302752293578,109,3,0.03669724770642202,0.030275229357798163,0.027522935779816515,0.029357798165137616
24 14:20:00,0.9512195121951219,123,3,0.032520325203252036,0.026829268292682926,0.024390243902439025,0.026016260162601626
24 14:40:00,0.9473684210526315,114,8,0.12280701754385964,0.08596491228070176,0.07017543859649122,0.0807017543859649
24 15:00:00,0.9173553719008265,121,5,0.049586776859504134,0.04380165289256198,0.04132231404958678,0.04297520661157025
24 15:20:00,0.9838709677419355,124,4,0.06451612903225806,0.041935483870967745,0.03225806451612903,0.03870967741935484
24 15:40:00,0.9626168224299065,107,4,0.056074766355140186,0.04299065420560747,0.037383177570093455,0.041121495327102804
24 16:00:00,0.9479166666666666,96,2,0.03125,0.02395833333333333,0.020833333333333332,0.02291666666666667
24 16:20:00,0.9080459770114943,87,7,0.11494252873563218,0.09080459770114943,0.08045977011494253,0.08735632183908046
24 16:40:00,0.9456521739130435,92,3,0.05434782608695652,0.0391304347826087,0.03260869565217391,0.03695652173913044
24 17:00:00,0.9178082191780822,73,5,0.1232876712328767,0.08493150684931507,0.0684931506849315,0.07945205479452054
24 17:20:00,0.9466666666666667,75,8,0.16,0.12266666666666666,0.10666666666666667,0.11733333333333335
24 17:40:00,0.9130434782608695,69,10,0.2318840579710145,0.1710144927536232,0.14492753623188406,0.16231884057971013
24 18:00:00,0.8461538461538461,52,2,0.057692307692307696,0.044230769230769226,0.038461538461538464,0.04230769230769231
24 18:20:00,0.9152542372881356,59,4,0.1016949152542373,0.07796610169491525,0.06779661016949153,0.07457627118644068
24 18:40:00,0.8852459016393442,61,2,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164
24 19:00:00,0.90625,64,5,0.109375,0.0875,0.078125,0.084375
24 19:20:00,0.9272727272727272,55,7,0.18181818181818182,0.14363636363636365,0.12727272727272726,0.13818181818181818
24 19:40:00,0.9245283018867925,53,6,0.1320754716981132,0.11886792452830189,0.11320754716981132,0.1169811320754717
24 20:00:00,0.7948717948717948,39,5,0.23076923076923078,0.158974358974359,0.1282051282051282,0.14871794871794872
24 20:20:00,0.96875,32,3,0.125,0.103125,0.09375,0.1
24 20:40:00,0.90625,32,6,0.25,0.20625,0.1875,0.2
25 08:00:00,0.8695652173913043,23,3,0.21739130434782608,0.1565217391304348,0.13043478260869565,0.14782608695652175
25 08:20:00,0.9375,32,1,0.03125,0.03125,0.03125,0.03125
25 08:40:00,0.9636363636363636,55,3,0.09090909090909091,0.06545454545454546,0.05454545454545454,0.061818181818181814
25 09:00:00,0.9571428571428572,70,3,0.05714285714285714,0.04714285714285714,0.04285714285714286,0.045714285714285714
25 09:20:00,0.9504950495049505,101,9,0.1485148514851485,0.10693069306930694,0.0891089108910891,0.10099009900990098
25 09:40:00,0.9913793103448276,116,1,0.017241379310344827,0.011206896551724138,0.008620689655172414,0.010344827586206896
25 10:00:00,0.9523809523809523,126,8,0.10317460317460317,0.07539682539682539,0.06349206349206349,0.07142857142857142
25 10:20:00,0.9568345323741008,139,12,0.14388489208633093,0.10359712230215827,0.08633093525179857,0.09784172661870504
25 10:40:00,0.9104477611940298,134,9,0.09701492537313433,0.07611940298507462,0.06716417910447761,0.07313432835820896
25 11:00:00,0.9328859060402684,149,13,0.1342281879194631,0.10134228187919463,0.087248322147651,0.09664429530201342
25 11:20:00,0.9333333333333333,135,17,0.1925925925925926,0.14592592592592593,0.1259259259259259,0.13925925925925928
25 11:40:00,0.896,125,8,0.096,0.0736,0.064,0.0704
25 12:00:00,0.9797979797979798,99,3,0.04040404040404041,0.03333333333333333,0.030303030303030304,0.03232323232323232
25 12:20:00,0.967032967032967,91,1,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.01098901098901099
25 12:40:00,0.956989247311828,93,4,0.07526881720430108,0.05268817204301075,0.043010752688172046,0.04946236559139785
25 13:00:00,0.9523809523809523,105,7,0.09523809523809523,0.07523809523809524,0.06666666666666667,0.07238095238095238
25 13:20:00,0.958041958041958,143,13,0.1258741258741259,0.10139860139860139,0.09090909090909091,0.0979020979020979
25 13:40:00,0.9364161849710982,173,15,0.1329479768786127,0.10057803468208092,0.08670520231213873,0.09595375722543353
25 14:00:00,0.9340659340659341,182,13,0.1043956043956044,0.08131868131868132,0.07142857142857142,0.07802197802197802
25 14:20:00,0.9285714285714286,224,20,0.12946428571428573,0.10133928571428572,0.08928571428571429,0.09732142857142857
25 14:40:00,0.9052132701421801,211,18,0.12796208530805686,0.0981042654028436,0.08530805687203792,0.0938388625592417
25 15:00:00,0.9181034482758621,232,14,0.09482758620689655,0.07068965517241378,0.0603448275862069,0.06724137931034482
25 15:20:00,0.9227272727272727,220,30,0.2,0.15545454545454546,0.13636363636363635,0.14909090909090908
25 15:40:00,0.9295774647887324,213,21,0.14084507042253522,0.11126760563380281,0.09859154929577464,0.10704225352112677
25 16:00:00,0.8970588235294118,204,21,0.16666666666666666,0.12205882352941176,0.10294117647058823,0.11568627450980393
25 16:20:00,0.9371428571428572,175,13,0.11428571428571428,0.08628571428571429,0.07428571428571429,0.08228571428571428
25 16:40:00,0.88,175,11,0.09142857142857143,0.07142857142857142,0.06285714285714286,0.06857142857142857
25 17:00:00,0.9036144578313253,166,18,0.16265060240963855,0.12469879518072288,0.10843373493975904,0.11927710843373494
25 17:20:00,0.903448275862069,145,16,0.1724137931034483,0.1289655172413793,0.1103448275862069,0.12275862068965518
25 17:40:00,0.910958904109589,146,26,0.23972602739726026,0.19657534246575342,0.1780821917808219,0.19041095890410958
25 18:00:00,0.9444444444444444,126,20,0.24603174603174602,0.18492063492063493,0.15873015873015872,0.17619047619047618
25 18:20:00,0.9244186046511628,172,23,0.20348837209302326,0.15465116279069768,0.13372093023255813,0.14767441860465116
25 18:40:00,0.9146341463414634,164,34,0.2865853658536585,0.23109756097560974,0.2073170731707317,0.22317073170731708
25 19:00:00,0.8933333333333333,150,25,0.24,0.18866666666666668,0.16666666666666666,0.18133333333333332
25 19:20:00,0.8863636363636364,176,35,0.30113636363636365,0.22954545454545452,0.19886363636363635,0.21931818181818183
25 19:40:00,0.8859060402684564,149,18,0.20134228187919462,0.14496644295302014,0.12080536912751678,0.13691275167785233
25 20:00:00,0.8632478632478633,117,26,0.3504273504273504,0.2606837606837607,0.2222222222222222,0.24786324786324787
25 20:20:00,0.9130434782608695,92,15,0.25,0.1891304347826087,0.16304347826086957,0.18043478260869567
25 20:40:00,0.8913043478260869,92,16,0.2391304347826087,0.19347826086956524,0.17391304347826086,0.18695652173913044
26 08:00:00,0.9545454545454546,22,2,0.13636363636363635,0.10454545454545454,0.09090909090909091,0.1
26 08:20:00,0.8571428571428571,28,1,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
26 08:40:00,0.94,50,1,0.04,0.026000000000000002,0.02,0.024
26 09:00:00,0.9558823529411765,68,2,0.058823529411764705,0.03823529411764706,0.029411764705882353,0.03529411764705882
26 09:20:00,0.92,75,4,0.08,0.06133333333333333,0.05333333333333334,0.05866666666666667
26 09:40:00,0.9135802469135802,81,3,0.06172839506172839,0.044444444444444446,0.037037037037037035,0.04197530864197531
26 10:00:00,0.9863013698630136,73,2,0.0547945205479452,0.03561643835616438,0.0273972602739726,0.03287671232876712
26 10:20:00,0.9560439560439561,91,3,0.04395604395604396,0.03626373626373626,0.03296703296703297,0.035164835164835165
26 10:40:00,0.9468085106382979,94,6,0.09574468085106383,0.07340425531914894,0.06382978723404255,0.0702127659574468
26 11:00:00,0.90625,96,11,0.16666666666666666,0.13020833333333334,0.11458333333333333,0.125
26 11:20:00,0.9333333333333333,120,11,0.14166666666666666,0.10666666666666667,0.09166666666666666,0.10166666666666666
26 11:40:00,0.925,80,5,0.1,0.07375000000000001,0.0625,0.06999999999999999
26 12:00:00,0.9402985074626866,67,1,0.029850746268656716,0.019402985074626865,0.014925373134328358,0.01791044776119403
26 12:20:00,0.975,40,0,,,,
26 12:40:00,0.9393939393939394,66,3,0.06060606060606061,0.049999999999999996,0.045454545454545456,0.048484848484848485
26 13:00:00,0.9565217391304348,46,0,,,,
26 13:20:00,0.9868421052631579,76,2,0.039473684210526314,0.03026315789473684,0.02631578947368421,0.028947368421052635
26 13:40:00,0.9603960396039604,101,4,0.06930693069306931,0.048514851485148516,0.039603960396039604,0.04554455445544554
26 14:00:00,0.990909090909091,110,3,0.045454545454545456,0.03272727272727273,0.02727272727272727,0.030909090909090907
26 14:20:00,0.9764705882352941,85,4,0.07058823529411765,0.05411764705882353,0.047058823529411764,0.05176470588235295
26 14:40:00,0.9596774193548387,124,13,0.13709677419354838,0.11451612903225807,0.10483870967741936,0.11129032258064517
26 15:00:00,0.9533333333333334,150,4,0.03333333333333333,0.028666666666666667,0.02666666666666667,0.028
26 15:20:00,0.9534883720930233,129,6,0.08527131782945736,0.05813953488372093,0.046511627906976744,0.05426356589147287
26 15:40:00,0.9694656488549618,131,3,0.03816793893129771,0.02748091603053435,0.022900763358778626,0.025954198473282442
26 16:00:00,0.925,120,10,0.125,0.09583333333333334,0.08333333333333333,0.09166666666666666
26 16:20:00,1.0,83,1,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338
26 16:40:00,0.9868421052631579,76,0,,,,
26 17:00:00,0.978494623655914,93,2,0.043010752688172046,0.02795698924731183,0.021505376344086023,0.025806451612903226
26 17:20:00,0.9247311827956989,93,1,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.010752688172043012
26 17:40:00,0.9024390243902439,82,12,0.24390243902439024,0.175609756097561,0.14634146341463414,0.16585365853658537
26 18:00:00,0.9594594594594594,74,2,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
26 18:20:00,0.9247311827956989,93,5,0.0967741935483871,0.06666666666666667,0.053763440860215055,0.06236559139784946
26 18:40:00,0.9852941176470589,68,1,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176
26 19:00:00,0.918918918918919,74,2,0.04054054054054054,0.03108108108108108,0.02702702702702703,0.02972972972972973
26 19:20:00,0.9038461538461539,52,1,0.038461538461538464,0.025,0.019230769230769232,0.023076923076923075
26 19:40:00,0.9583333333333334,48,1,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332
26 20:00:00,0.9038461538461539,52,4,0.11538461538461539,0.08846153846153845,0.07692307692307693,0.08461538461538462
26 20:20:00,0.9777777777777777,45,2,0.044444444444444446,0.044444444444444446,0.044444444444444446,0.044444444444444446
26 20:40:00,0.8888888888888888,27,2,0.1111111111111111,0.08518518518518518,0.07407407407407407,0.08148148148148149
27 08:00:00,0.8235294117647058,17,6,0.47058823529411764,0.388235294117647,0.35294117647058826,0.3764705882352941
27 08:20:00,0.8064516129032258,31,5,0.2903225806451613,0.2,0.16129032258064516,0.1870967741935484
27 08:40:00,0.9393939393939394,33,5,0.2727272727272727,0.1878787878787879,0.15151515151515152,0.17575757575757575
27 09:00:00,0.8461538461538461,78,24,0.44871794871794873,0.35000000000000003,0.3076923076923077,0.33589743589743587
27 09:20:00,0.851063829787234,94,21,0.3191489361702128,0.2521276595744681,0.22340425531914893,0.24255319148936172
27 09:40:00,0.8539325842696629,89,20,0.3595505617977528,0.2651685393258427,0.2247191011235955,0.2516853932584269
27 10:00:00,0.7789473684210526,95,19,0.2736842105263158,0.22210526315789475,0.2,0.21473684210526314
27 10:20:00,0.8857142857142857,140,27,0.30714285714285716,0.22714285714285715,0.19285714285714287,0.21571428571428572
27 10:40:00,0.8737864077669902,103,15,0.22330097087378642,0.16893203883495145,0.14563106796116504,0.16116504854368932
27 11:00:00,0.9056603773584906,106,18,0.2358490566037736,0.18962264150943398,0.16981132075471697,0.1830188679245283
27 11:20:00,0.8837209302325582,86,10,0.16279069767441862,0.13023255813953488,0.11627906976744186,0.12558139534883722
27 11:40:00,0.958904109589041,73,3,0.0821917808219178,0.05342465753424657,0.0410958904109589,0.049315068493150684
27 12:00:00,0.9622641509433962,53,2,0.07547169811320754,0.04905660377358491,0.03773584905660377,0.045283018867924525
27 12:20:00,0.9607843137254902,51,1,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549
27 12:40:00,0.8846153846153846,52,3,0.09615384615384616,0.06923076923076923,0.057692307692307696,0.06538461538461539
27 13:00:00,0.961038961038961,77,2,0.03896103896103896,0.029870129870129866,0.025974025974025976,0.028571428571428574
27 13:20:00,0.956989247311828,93,2,0.03225806451612903,0.024731182795698924,0.021505376344086023,0.023655913978494626
27 13:40:00,0.9545454545454546,110,2,0.03636363636363636,0.023636363636363636,0.01818181818181818,0.021818181818181816
27 14:00:00,0.9507042253521126,142,8,0.07042253521126761,0.060563380281690136,0.056338028169014086,0.05915492957746479
27 14:20:00,0.9069767441860465,129,19,0.21705426356589147,0.1682170542635659,0.14728682170542637,0.16124031007751938
27 14:40:00,0.9080459770114943,174,34,0.3103448275862069,0.22988505747126436,0.19540229885057472,0.21839080459770116
27 15:00:00,0.8525641025641025,156,28,0.2692307692307692,0.20641025641025643,0.1794871794871795,0.19743589743589743
27 15:20:00,0.9032258064516129,155,25,0.23870967741935484,0.18451612903225809,0.16129032258064516,0.17677419354838708
27 15:40:00,0.9307692307692308,130,17,0.2,0.15153846153846154,0.13076923076923078,0.14461538461538462
27 16:00:00,0.9365079365079365,126,12,0.12698412698412698,0.10476190476190475,0.09523809523809523,0.10158730158730159
27 16:20:00,0.9307692307692308,130,6,0.07692307692307693,0.055384615384615386,0.046153846153846156,0.052307692307692305
27 16:40:00,0.9320388349514563,103,9,0.13592233009708737,0.10194174757281553,0.08737864077669903,0.0970873786407767
27 17:00:00,0.9247311827956989,93,4,0.053763440860215055,0.046236559139784944,0.043010752688172046,0.04516129032258065
27 17:20:00,0.9368421052631579,95,5,0.08421052631578947,0.06210526315789474,0.05263157894736842,0.05894736842105263
27 17:40:00,0.8672566371681416,113,8,0.12389380530973451,0.08672566371681417,0.07079646017699115,0.08141592920353982
27 18:00:00,0.8785046728971962,107,11,0.14953271028037382,0.11682242990654206,0.102803738317757,0.11214953271028037
27 18:20:00,0.96,100,10,0.14,0.11199999999999999,0.1,0.10800000000000001
27 18:40:00,0.8695652173913043,92,11,0.16304347826086957,0.1326086956521739,0.11956521739130435,0.1282608695652174
27 19:00:00,0.9135802469135802,81,6,0.12345679012345678,0.08888888888888889,0.07407407407407407,0.08395061728395062
27 19:20:00,0.9024390243902439,82,11,0.2073170731707317,0.15609756097560976,0.13414634146341464,0.14878048780487804
27 19:40:00,0.8923076923076924,65,3,0.09230769230769231,0.06,0.046153846153846156,0.055384615384615386
27 20:00:00,0.9811320754716981,53,3,0.09433962264150944,0.06792452830188679,0.05660377358490566,0.06415094339622641
27 20:20:00,0.9354838709677419,31,2,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806
27 20:40:00,0.9230769230769231,39,3,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
28 08:00:00,0.95,20,2,0.15,0.11499999999999999,0.1,0.11000000000000001
28 08:20:00,0.8863636363636364,44,6,0.1590909090909091,0.1431818181818182,0.13636363636363635,0.1409090909090909
28 08:40:00,0.9591836734693877,49,4,0.10204081632653061,0.08775510204081632,0.08163265306122448,0.08571428571428572
28 09:00:00,0.944954128440367,109,8,0.10091743119266056,0.081651376146789,0.07339449541284404,0.07889908256880733
28 09:20:00,0.9,100,9,0.11,0.096,0.09,0.094
28 09:40:00,0.9223300970873787,103,10,0.1553398058252427,0.11456310679611652,0.0970873786407767,0.1087378640776699
28 10:00:00,0.9130434782608695,115,6,0.0782608695652174,0.060000000000000005,0.05217391304347826,0.057391304347826085
28 10:20:00,0.8549618320610687,131,21,0.2595419847328244,0.19007633587786257,0.16030534351145037,0.1801526717557252
28 10:40:00,0.8846153846153846,156,26,0.24358974358974358,0.18974358974358976,0.16666666666666666,0.18205128205128204
28 11:00:00,0.8231292517006803,147,25,0.24489795918367346,0.1925170068027211,0.17006802721088435,0.18503401360544217
28 11:20:00,0.904,125,15,0.176,0.1368,0.12,0.13119999999999998
28 11:40:00,0.9876543209876543,81,2,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357
28 12:00:00,0.9302325581395349,86,7,0.12790697674418605,0.09534883720930232,0.08139534883720931,0.09069767441860464
28 12:20:00,0.9803921568627451,51,0,,,,
28 12:40:00,0.9552238805970149,67,3,0.07462686567164178,0.05373134328358209,0.04477611940298507,0.050746268656716415
28 13:00:00,0.9186046511627907,86,4,0.06976744186046512,0.053488372093023255,0.046511627906976744,0.051162790697674425
28 13:20:00,0.9375,112,9,0.11607142857142858,0.09107142857142857,0.08035714285714286,0.08750000000000001
28 13:40:00,0.9349593495934959,123,12,0.13821138211382114,0.10975609756097561,0.0975609756097561,0.10569105691056911
28 14:00:00,0.9050632911392406,158,10,0.10759493670886076,0.07658227848101265,0.06329113924050633,0.07215189873417721
28 14:20:00,0.8924050632911392,158,22,0.21518987341772153,0.1620253164556962,0.13924050632911392,0.15443037974683543
28 14:40:00,0.8895348837209303,172,26,0.21511627906976744,0.17034883720930233,0.1511627906976744,0.16395348837209303
28 15:00:00,0.9053254437869822,169,31,0.2485207100591716,0.20295857988165678,0.1834319526627219,0.19644970414201185
28 15:20:00,0.7752293577981652,218,48,0.3256880733944954,0.2518348623853211,0.22018348623853212,0.24128440366972478
28 15:40:00,0.8260869565217391,207,51,0.33816425120772947,0.2739130434782609,0.2463768115942029,0.2647342995169082
28 16:00:00,0.8285714285714286,175,38,0.3028571428571429,0.24285714285714285,0.21714285714285714,0.2342857142857143
28 16:20:00,0.8413793103448276,145,20,0.21379310344827587,0.1606896551724138,0.13793103448275862,0.15310344827586206
28 16:40:00,0.8540145985401459,137,15,0.1386861313868613,0.11824817518248175,0.10948905109489052,0.11532846715328468
28 17:00:00,0.9180327868852459,122,14,0.16393442622950818,0.12950819672131147,0.11475409836065574,0.12459016393442622
28 17:20:00,0.8135593220338984,118,20,0.2627118644067797,0.19745762711864406,0.1694915254237288,0.188135593220339
28 17:40:00,0.8114754098360656,122,25,0.30327868852459017,0.23442622950819672,0.20491803278688525,0.2245901639344262
28 18:00:00,0.7758620689655172,116,21,0.25862068965517243,0.2043103448275862,0.1810344827586207,0.19655172413793104
28 18:20:00,0.7130434782608696,115,32,0.41739130434782606,0.31999999999999995,0.2782608695652174,0.3060869565217392
28 18:40:00,0.7592592592592593,108,26,0.35185185185185186,0.2740740740740741,0.24074074074074073,0.26296296296296295
28 19:00:00,0.8526315789473684,95,18,0.28421052631578947,0.21789473684210525,0.18947368421052632,0.20842105263157895
28 19:20:00,0.8552631578947368,76,19,0.3684210526315789,0.2855263157894737,0.25,0.2736842105263158
28 19:40:00,0.765625,64,9,0.25,0.1734375,0.140625,0.1625
28 20:00:00,0.9117647058823529,68,6,0.1323529411764706,0.10147058823529412,0.08823529411764706,0.09705882352941175
28 20:20:00,0.8043478260869565,46,6,0.21739130434782608,0.1565217391304348,0.13043478260869565,0.14782608695652175
28 20:40:00,0.8048780487804879,41,5,0.17073170731707318,0.13658536585365852,0.12195121951219512,0.13170731707317074
